# time (s),altitude (m),absolute velocity (m/s),acceleration (m/s^2),thrust (N),mass (kg),freestream velocity (m/s),angle of attack (rads),Mach,dynamic pressure (Pa),air pressure (Pa),air density (kg/m^3),air temperature (K)
1.649500000000203670e+02,9.609960729994997382e+04,6.978275760693848895e+01,-9.436945802140199291e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.271722073712717247e+02,9.259602961589075143e-02,2.748357687614910727e+00,2.268158531928448907e-01,4.289719131127556900e-02,8.578845715283969544e-07,1.741928583579504846e+02
1.649750000000203727e+02,9.610134894528426230e+04,6.954886913662343773e+01,-9.436940520118460185e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.271462457235057855e+02,9.267382944923480137e-02,2.748260583668489687e+00,2.267254043967540378e-01,4.288311513368431305e-02,8.576037030543254530e-07,1.741927292507058382e+02
1.650000000000203784e+02,9.610308474340755492e+04,6.931498079517602662e+01,-9.436935255056793537e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.271203682503604568e+02,9.275166776748215713e-02,2.748163779845092858e+00,2.266352903261158458e-01,4.286909081096795804e-02,8.573238599951092082e-07,1.741926024183254924e+02
1.650250000000203841e+02,9.610481469432450831e+04,6.908109258218098603e+01,-9.436930006988134778e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.270945688095425794e+02,9.282953158928469728e-02,2.748067253082158157e+00,2.265455068122025073e-01,4.285511829508433651e-02,8.570450414968234949e-07,1.741924778417752293e+02
1.650500000000203897e+02,9.610653879803791642e+04,6.884720449722357216e+01,-9.436924775889806938e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.270688518671959173e+02,9.290742925778432137e-02,2.747971020411414500e+00,2.264560563015169670e-01,4.284119753816648113e-02,8.567672467085691899e-07,1.741923555020763104e+02
1.650750000000203954e+02,9.610825705455057323e+04,6.861331653988945334e+01,-9.436919561746625718e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.270432193921357111e+02,9.298536627412790079e-02,2.747875089425443118e+00,2.263669396819906199e-01,4.282732849251946056e-02,8.564904747824121029e-07,1.741922353803058741e+02
1.651000000000204011e+02,9.610996946386527270e+04,6.837942870976385734e+01,-9.436914364579415349e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.270176679250830603e+02,9.306333429198986040e-02,2.747779447200751068e+00,2.262781544636555120e-01,4.281351111066804965e-02,8.562147248743344064e-07,1.741921174575970497e+02
1.651250000000204068e+02,9.611167602598667145e+04,6.814554100643189827e+01,-9.436909184385132932e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.269921976418477243e+02,9.314133414153552559e-02,2.747684094552266476e+00,2.261897004216900375e-01,4.279974534529488311e-02,8.559399961430032611e-07,1.741920017151385593e+02
1.651500000000204125e+02,9.611337674091756344e+04,6.791165342947893180e+01,-9.436904021164542300e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.269668084737213576e+02,9.321936517661276456e-02,2.747589031370284207e+00,2.261015771803825125e-01,4.278603114928334478e-02,8.556662877506249436e-07,1.741918881341754286e+02
1.651750000000204182e+02,9.611507160865888000e+04,6.767776597849068310e+01,-9.436898874896447964e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.269415038416512971e+02,9.329743519823595344e-02,2.747494270733863875e+00,2.260137865362944198e-01,4.277236847567374850e-02,8.553935988620756840e-07,1.741917766960084748e+02
1.652000000000204238e+02,9.611676062921714038e+04,6.744387865305253627e+01,-9.436893745591033777e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.269162819448215487e+02,9.337553994657410428e-02,2.747399805985818233e+00,2.259263270372955101e-01,4.275875727771760032e-02,8.551219286459832212e-07,1.741916673819949040e+02
1.652250000000204295e+02,9.611844380259327590e+04,6.720999145274933539e+01,-9.436888633277870753e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.268911377909008706e+02,9.345366771397667360e-02,2.747305618406051142e+00,2.258391952516289602e-01,4.274519750883862268e-02,8.548512762739493328e-07,1.741915601735480834e+02
1.652500000000204352e+02,9.612012112879008055e+04,6.697610437716743093e+01,-9.436883537892887475e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.268660816337169308e+02,9.353184278178211519e-02,2.747211746897276541e+00,2.257523972234933840e-01,4.273168912265859487e-02,8.545816409210704427e-07,1.741914550521377123e+02
1.652750000000204409e+02,9.612179260781221092e+04,6.674221742589173800e+01,-9.436878459489166815e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.268411048982396778e+02,9.361004439677485245e-02,2.747118159197536880e+00,2.256659272977185049e-01,4.271823207295011998e-02,8.543130217649914850e-07,1.741913519992899353e+02
1.653000000000204466e+02,9.612345823966339231e+04,6.650833059850748441e+01,-9.436873398064403062e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.268162076332127981e+02,9.368827310847495371e-02,2.747024855638189766e+00,2.255797851805328713e-01,4.270482631369865167e-02,8.540454179871487132e-07,1.741912509965873426e+02
1.653250000000204523e+02,9.612511802434455603e+04,6.627444389460100638e+01,-9.436868353566698175e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.267913984381374348e+02,9.376654850516678852e-02,2.746931868867983795e+00,2.254939758857699150e-01,4.269147179905537909e-02,8.537788287718290704e-07,1.741911520256690835e+02
1.653500000000204579e+02,9.612677196185849607e+04,6.604055731375703431e+01,-9.436863326058549717e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.267666668680329849e+02,9.384484623131071623e-02,2.746839159555961363e+00,2.254084926077050133e-01,4.267816848336958985e-02,8.535132533068175340e-07,1.741910550682311793e+02
1.653750000000204636e+02,9.612842005220986903e+04,6.580667085556164864e+01,-9.436858315495232574e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.267420200184757277e+02,9.392318312992253837e-02,2.746746754665798207e+00,2.253233394274807566e-01,4.266491632115807647e-02,8.532486907827876752e-07,1.741909601060259831e+02
1.654000000000204693e+02,9.613006229540240020e+04,6.557278451960036136e+01,-9.436853321889641322e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.267174559569535859e+02,9.400155388977569915e-02,2.746654647038730968e+00,2.252385148254004432e-01,4.265171526712638328e-02,8.529851403937263409e-07,1.741908671208630892e+02
1.654250000000204750e+02,9.613169869143702090e+04,6.533889830545889765e+01,-9.436848345239111424e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.266929748388268990e+02,9.407995919555722786e-02,2.746562837406708368e+00,2.251540185779007108e-01,4.263856527615502573e-02,8.527226013366616494e-07,1.741907760946086228e+02
1.654500000000204807e+02,9.613332924031838775e+04,6.510501221272218686e+01,-9.436843385571350495e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.266685718015418161e+02,9.415838806093930480e-02,2.746471307535801376e+00,2.250698473548063960e-01,4.262546630331724012e-02,8.524610728120154628e-07,1.741906870091860071e+02
1.654750000000204864e+02,9.613495394204836339e+04,6.487112624097606783e+01,-9.436838442856739562e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.266442517392100626e+02,9.423685151660121662e-02,2.746380076067281184e+00,2.249860038729777356e-01,4.261241830385050638e-02,8.522005540230391562e-07,1.741905998465754521e+02
1.655000000000204921e+02,9.613657279663160443e+04,6.463724038980620890e+01,-9.436833517095637447e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.266200145465062405e+02,9.431534907617027119e-02,2.746289142746388467e+00,2.249024877511720533e-01,4.259942123318855023e-02,8.519410441764518581e-07,1.741905145888145796e+02
1.655250000000204977e+02,9.613818580406904221e+04,6.440335465879847732e+01,-9.436828608278947428e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.265958618278046970e+02,9.439388388069480662e-02,2.746198513779764649e+00,2.248192996680848932e-01,4.258647504695198954e-02,8.516825424822551613e-07,1.741904312179979968e+02
1.655500000000205034e+02,9.613979296436533332e+04,6.416946904753802983e+01,-9.436823716439652898e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.265717872974023521e+02,9.447244293628520584e-02,2.746108165552698654e+00,2.247364354210757975e-01,4.257357970091859428e-02,8.514250481531413644e-07,1.741903497162776659e+02
1.655750000000205091e+02,9.614139427752234042e+04,6.393558355561091844e+01,-9.436818841541404268e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.265477975496578438e+02,9.455103983904060427e-02,2.746018123130721023e+00,2.246538987793667841e-01,4.256073515106855581e-02,8.511685604053963035e-07,1.741902700658631602e+02
1.656000000000205148e+02,9.614298974354378879e+04,6.370169818260291095e+01,-9.436813983595898847e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.265238905738784752e+02,9.462966974613207238e-02,2.745928379055738944e+00,2.245716881883155214e-01,4.254794135354581647e-02,8.509130784581320459e-07,1.741901922490211234e+02
1.656250000000205205e+02,9.614457936243247241e+04,6.346781292809988884e+01,-9.436809142596670696e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.265000668321796411e+02,9.470833481331956960e-02,2.745838935215259458e+00,2.244898036239593997e-01,4.253519826467890702e-02,8.506586015336997131e-07,1.741901162480759524e+02
1.656500000000205262e+02,9.614616313419211656e+04,6.323392779168729305e+01,-9.436804318559284255e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.264763241459328356e+02,9.478702869484843807e-02,2.745749783515501363e+00,2.244082434323300124e-01,4.252250584098177244e-02,8.504051288577106562e-07,1.741900420454096832e+02
1.656750000000205318e+02,9.614774105882365257e+04,6.300004277295136035e+01,-9.436799511458323408e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.264526663574679333e+02,9.486576081715619724e-02,2.745660938618679214e+00,2.243270096807959135e-01,4.250986403914210759e-02,8.501526596588034161e-07,1.741899696234619626e+02
1.657000000000205375e+02,9.614931313633173704e+04,6.276615787147745351e+01,-9.436794721323748192e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.264290882574900934e+02,9.494451932967422347e-02,2.745572380975504601e+00,2.242460988467160909e-01,4.249727281603580403e-02,8.499011931689326680e-07,1.741898989647302471e+02
1.657250000000205432e+02,9.615087936671823263e+04,6.253227308685139718e+01,-9.436789948136198092e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.264055931510793016e+02,9.502331131659658148e-02,2.745484123216671346e+00,2.241655126673308407e-01,4.248473212870513410e-02,8.496507286229352224e-07,1.741898300517698317e+02
1.657500000000205489e+02,9.615243974998686463e+04,6.229838841865854704e+01,-9.436785191922286486e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.263821762577705385e+02,9.510212621378603959e-02,2.745396147412695331e+00,2.240852478903001821e-01,4.247224193437613288e-02,8.494012652588792144e-07,1.741897628671939344e+02
1.657750000000205546e+02,9.615399428614042699e+04,6.206450386648597828e+01,-9.436780452601023939e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.263588510264789875e+02,9.518099478014258041e-02,2.745308504532423033e+00,2.240053125119523258e-01,4.245980219045472626e-02,8.491528023179862833e-07,1.741896973936737538e+02
1.658000000000205603e+02,9.615554297518078238e+04,6.183061942991887605e+01,-9.436775730257176420e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.263356035547268448e+02,9.525988409996628825e-02,2.745221142168320139e+00,2.239256976544566902e-01,4.244741285452277579e-02,8.489053390445542797e-07,1.741896336139386392e+02
1.658250000000205659e+02,9.615708581711258739e+04,6.159673510854271683e+01,-9.436771024876296821e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.263124358152908826e+02,9.533879938820666311e-02,2.745134067913646003e+00,2.238464042379638419e-01,4.243507388435006217e-02,8.486588746861989886e-07,1.741895715107759770e+02
1.658500000000205716e+02,9.615862281193770468e+04,6.136285090194356684e+01,-9.436766336434830649e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.262893514995062105e+02,9.541774934437519118e-02,2.745047295856559710e+00,2.237674342406569261e-01,4.242278523786448957e-02,8.484134084932573939e-07,1.741895110670315034e+02
1.658750000000205773e+02,9.616015395965892822e+04,6.112896680970817442e+01,-9.436761664908379643e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.262663550528062615e+02,9.549674297322928440e-02,2.744960842934897727e+00,2.236887901041367810e-01,4.241054687318709243e-02,8.481689397194909281e-07,1.741894522656091340e+02
1.659000000000205830e+02,9.616167926027905196e+04,6.089508283142159684e+01,-9.436757010359730913e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.262434352557864941e+02,9.557575584175946604e-02,2.744874666879957292e+00,2.236104646213948055e-01,4.239835874861954540e-02,8.479254676218349619e-07,1.741893950894714180e+02
1.659250000000205887e+02,9.616319871380180120e+04,6.066119896666986477e+01,-9.436752372752767570e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.262205985604854277e+02,9.565480144874403956e-02,2.744788792212666806e+00,2.235324614734977844e-01,4.238622082262327728e-02,8.476829914599839699e-07,1.741893395216389990e+02
1.659500000000205944e+02,9.616471232022903860e+04,6.042731521503904446e+01,-9.436747752083638474e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.261978451387579980e+02,9.573388093907085616e-02,2.744703219717198994e+00,2.234547804732493204e-01,4.237413305385093892e-02,8.474415104970204527e-07,1.741892855451913817e+02
1.659750000000206001e+02,9.616622007956355810e+04,6.019343157611522344e+01,-9.436743148353501809e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.261751748821452566e+02,9.581299351450933699e-02,2.744617949117774458e+00,2.233774212627250011e-01,4.236209540112781391e-02,8.472010239990451009e-07,1.741892331432664776e+02
1.660000000000206057e+02,9.616772199180908501e+04,5.995954804948398476e+01,-9.436738561582883378e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.261525842836214224e+02,9.589213094219119216e-02,2.744532967293067838e+00,2.233003813935613424e-01,4.235010782346196323e-02,8.469615312353797657e-07,1.741891822990609455e+02
1.660250000000206114e+02,9.616921805696655065e+04,5.972566463473187071e+01,-9.436733991733749605e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.261300790907075680e+02,9.597130749802589011e-02,2.744448296099316398e+00,2.232236641129977384e-01,4.233817028001846117e-02,8.467230314780553214e-07,1.741891329958303061e+02
1.660500000000206171e+02,9.617070827504154295e+04,5.949178133144508962e+01,-9.436729438816675142e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.261076582368353911e+02,9.605051873971931498e-02,2.744363931638061249e+00,2.231472684755917701e-01,4.232628273016680875e-02,8.464855240027583305e-07,1.741890852168887704e+02
1.660750000000206228e+02,9.617219264603499323e+04,5.925789813920939508e+01,-9.436724902851151953e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.260853176170395500e+02,9.612975686562935662e-02,2.744279858526560645e+00,2.230711916723383814e-01,4.231444513342621366e-02,8.462490080877401714e-07,1.741890389456094681e+02
1.661000000000206285e+02,9.617367116994876415e+04,5.902401505761096701e+01,-9.436720383821551650e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.260630601961246384e+02,9.620902750805038206e-02,2.744196088102168307e+00,2.229954352396199269e-01,4.230265744950805623e-02,8.460134830146654475e-07,1.741889941654245604e+02
1.661250000000206342e+02,9.617514384678844362e+04,5.879013208623592845e+01,-9.436715881728597211e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.260408857762186017e+02,9.628833004056763789e-02,2.744112619748241055e+00,2.229199987721961485e-01,4.229091963828912615e-02,8.457789480680784626e-07,1.741889508598253258e+02
1.661500000000206398e+02,9.617661067655496299e+04,5.855624922467065829e+01,-9.436711396562412091e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.260187952206933915e+02,9.636766792959443328e-02,2.744029456858676053e+00,2.228448825172328895e-01,4.227923165984681653e-02,8.455454025361090109e-07,1.741889090123621315e+02
1.661750000000206455e+02,9.617807165925018489e+04,5.832236647250032746e+01,-9.436706928373279624e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.259967807939315207e+02,9.644702149938878810e-02,2.743946570326512013e+00,2.227700814447943767e-01,4.226759347439217746e-02,8.453128457091338532e-07,1.741888686066443768e+02
1.662000000000206512e+02,9.617952679487876594e+04,5.808848382931196141e+01,-9.436702477086086560e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.259748546780282368e+02,9.652641923771082544e-02,2.743864006324429283e+00,2.226956027521946879e-01,4.225600504233133908e-02,8.450812768810052325e-07,1.741888296263409472e+02
1.662250000000206569e+02,9.618097608344256878e+04,5.785460129469183954e+01,-9.436698042728306035e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.259530120348416631e+02,9.660585025772538970e-02,2.743781746695661994e+00,2.226214431901356872e-01,4.224446632426314546e-02,8.448506953490060868e-07,1.741887920551800164e+02
1.662500000000206626e+02,9.618241952494438738e+04,5.762071886822521805e+01,-9.436693625341108671e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.259312459293124675e+02,9.668529840694034538e-02,2.743699765357524356e+00,2.225475982277993481e-01,4.223297728092917369e-02,8.446211004128507624e-07,1.741887558769491591e+02
1.662750000000206683e+02,9.618385711938701570e+04,5.738683654949871027e+01,-9.436689224871834369e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.259095649164499946e+02,9.676478355145769206e-02,2.743618094772454441e+00,2.224740728359825004e-01,4.222153787326591440e-02,8.443924913757297228e-07,1.741887210754954651e+02
1.663000000000206740e+02,9.618528886677324772e+04,5.715295433809940562e+01,-9.436684841301818949e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.258879723298881572e+02,9.684431248855056296e-02,2.743536747667918885e+00,2.224008687807496887e-01,4.221014806238258116e-02,8.441648675438667624e-07,1.741886876347255395e+02
1.663250000000206796e+02,9.618671476710494608e+04,5.691907223361290136e+01,-9.436680474690934517e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.258664579184516015e+02,9.692386190192793516e-02,2.743455685426293034e+00,2.223279795050258356e-01,4.219880780955184707e-02,8.439382282263345649e-07,1.741886555386057296e+02
1.663500000000206853e+02,9.618813482038583606e+04,5.668519023562559056e+01,-9.436676125004071380e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.258450271326996699e+02,9.700344492471700553e-02,2.743374928775099253e+00,2.222554080765145323e-01,4.218751707623428354e-02,8.437125727355448182e-07,1.741886247711619262e+02
1.663750000000206910e+02,9.618954902661778033e+04,5.645130834372327655e+01,-9.436671792267175007e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.258236760267200225e+02,9.708305123346523680e-02,2.743294462926845423e+00,2.221831518068764499e-01,4.217627582404859243e-02,8.434879003866545495e-07,1.741885953164799332e+02
1.664000000000206967e+02,9.619095738580357283e+04,5.621742655749287820e+01,-9.436667476440174340e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.258024104938120900e+02,9.716269588158887860e-02,2.743214310281433921e+00,2.221112140344348174e-01,4.216508401480583562e-02,8.432642104982489403e-07,1.741885671587053821e+02
1.664250000000207024e+02,9.619235989794693887e+04,5.598354487652029832e+01,-9.436663177554342141e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.257812261251009431e+02,9.724236647819302359e-02,2.743134454300589109e+00,2.220395917906712036e-01,4.215394161046314564e-02,8.430415023914200720e-07,1.741885402820438173e+02
1.664500000000207081e+02,9.619375656304787844e+04,5.574966330039210050e+01,-9.436658895590232632e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.257601254004720204e+02,9.732207016428173763e-02,2.743054904482027379e+00,2.219682863254757998e-01,4.214284857317582983e-02,8.428197753908082470e-07,1.741885146707606111e+02
1.664750000000207137e+02,9.619514738111197948e+04,5.551578182869486255e+01,-9.436654630546291500e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.257391083715814375e+02,9.740180718798989445e-02,2.742975661145331756e+00,2.218972974028402267e-01,4.213180486526271057e-02,8.425990288239090097e-07,1.741884903091815886e+02
1.665000000000207194e+02,9.619653235214017332e+04,5.528190046101515520e+01,-9.436650382419037086e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.257181760605108138e+02,9.748157851147450093e-02,2.742896728277376184e+00,2.218266253816212064e-01,4.212081044921837242e-02,8.423792620213215393e-07,1.741884671816922321e+02
1.665250000000207251e+02,9.619791147613525391e+04,5.504801919693888124e+01,-9.436646151239086677e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.256973225340798308e+02,9.756137207148796175e-02,2.742818083576694210e+00,2.217562663702636050e-01,4.210986528770018639e-02,8.421604743164868106e-07,1.741884452727385622e+02
1.665500000000207308e+02,9.619928475310094655e+04,5.481413803605249768e+01,-9.436641936983496848e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.256765522079107313e+02,9.764119628771439352e-02,2.742739743855264312e+00,2.216862228056950823e-01,4.209896934354807191e-02,8.419426650460865462e-07,1.741884245668267113e+02
1.665750000000207365e+02,9.620065218303818256e+04,5.458025697794288789e+01,-9.436637739633077615e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.256558673589919408e+02,9.772105820105163321e-02,2.742661717841475610e+00,2.216164958159972942e-01,4.208812257976041193e-02,8.417258335495612553e-07,1.741884050485232081e+02
1.666000000000207422e+02,9.620201376595068723e+04,5.434637602219670072e+01,-9.436633559197071364e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.256352673362513315e+02,9.780095387342289948e-02,2.742584003196432807e+00,2.215470847420565048e-01,4.207732495952191260e-02,8.415099791696692748e-07,1.741883867024549488e+02
1.666250000000207478e+02,9.620336950184032321e+04,5.411249516839938423e+01,-9.436629395728269643e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.256147425437646916e+02,9.788086274300987488e-02,2.742506563773112305e+00,2.214779834650904833e-01,4.206657644619304914e-02,8.412951012522741648e-07,1.741883695133094250e+02
1.666500000000207535e+02,9.620471939070988446e+04,5.387861441613786440e+01,-9.436625249166160856e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.255943029756799660e+02,9.796080765902955012e-02,2.742429437465903064e+00,2.214091978296214291e-01,4.205587700328847212e-02,8.410811991459174855e-07,1.741883534658344672e+02
1.666750000000207592e+02,9.620606343256123364e+04,5.364473376499886825e+01,-9.436621119511574562e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.255739486869961183e+02,9.804078793746522080e-02,2.742352624603060729e+00,2.213407276113768252e-01,4.204522659450690009e-02,8.408682722024153211e-07,1.741883385448386434e+02
1.667000000000207649e+02,9.620740162739809602e+04,5.341085321456915835e+01,-9.436617006774000060e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.255536778261129029e+02,9.812079959607387936e-02,2.742276118306234522e+00,2.212725714233430008e-01,4.203462518371172546e-02,8.406563197764710789e-07,1.741883247351911166e+02
1.667250000000207706e+02,9.620873397522326559e+04,5.317697276443453802e+01,-9.436612910982153934e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.255334853895019478e+02,9.820083127975727522e-02,2.742199899783658079e+00,2.212047259595686655e-01,4.202407273493280471e-02,8.404453412257131829e-07,1.741883120218219574e+02
1.667500000000207763e+02,9.621006047603767365e+04,5.294309241418251588e+01,-9.436608832075574327e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.255133816071005413e+02,9.828090580125918574e-02,2.742124007818921072e+00,2.211371972049721579e-01,4.201356921238338926e-02,8.402353359110346281e-07,1.741883003897219453e+02
1.667750000000207820e+02,9.621138112984411418e+04,5.270921216339922921e+01,-9.436604770101713058e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.254933581255260151e+02,9.836100463554363349e-02,2.742048410958277227e+00,2.210699798135757066e-01,4.200311458044394403e-02,8.400263031962690959e-07,1.741882898239426822e+02
1.668000000000207876e+02,9.621269593664631248e+04,5.247533201167101424e+01,-9.436600725060534600e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.254734148046276232e+02,9.844112744873946552e-02,2.741973108789911517e+00,2.210030734497745453e-01,4.199270880364617403e-02,8.398182424478743759e-07,1.741882803095968200e+02
1.668250000000207933e+02,9.621400489644519985e+04,5.224145195858531565e+01,-9.436596696903428949e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.254535601014554231e+02,9.852129248987780141e-02,2.741898133395184178e+00,2.209364830163874360e-01,4.198235184672927806e-02,8.396111530360569079e-07,1.741882718318579180e+02
1.668500000000207990e+02,9.621530800924543291e+04,5.200757200372807887e+01,-9.436592685687072546e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.254337839909115928e+02,9.860147771511980352e-02,2.741823447000494074e+00,2.208702021571127272e-01,4.197204367456735391e-02,8.394050343333204967e-07,1.741882643759606992e+02
1.668750000000208047e+02,9.621660527504701167e+04,5.177369214668608066e+01,-9.436588691380805471e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.254140915724574370e+02,9.868169451407522719e-02,2.741749068995979588e+00,2.208042337310446024e-01,4.196178425221731151e-02,8.391998857154270595e-07,1.741882579272011071e+02
1.669000000000208104e+02,9.621789669385273010e+04,5.153981238704642465e+01,-9.436584713976925443e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.253944842598557443e+02,9.876194547185568329e-02,2.741675004840950169e+00,2.207385783514511923e-01,4.195157354491679813e-02,8.389957065613542739e-07,1.741882524709360496e+02
1.669250000000208161e+02,9.621918226566724479e+04,5.130593272439573838e+01,-9.436580753487719520e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.253749592874422660e+02,9.884222556076079080e-02,2.741601244197796827e+00,2.206732340898636957e-01,4.194141151805627632e-02,8.387924962527391834e-07,1.741882479925839107e+02
1.669500000000208217e+02,9.622046199049055576e+04,5.107205315832054993e+01,-9.436576809922001985e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.253555159018479799e+02,9.892253100717136871e-02,2.741527784334014228e+00,2.206082002440036549e-01,4.193129813719675969e-02,8.385902541742336336e-07,1.741882444776244654e+02
1.669750000000208274e+02,9.622173586832545698e+04,5.083817368840740869e+01,-9.436572883272470236e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.253361545972521753e+02,9.900286429170916669e-02,2.741454627231783903e+00,2.205434768720325733e-01,4.192123336808619566e-02,8.383889797138330266e-07,1.741882419115985385e+02
1.670000000000208331e+02,9.622300389917474240e+04,5.060429431424355329e+01,-9.436568973518411951e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.253168788345300300e+02,9.908323298258187029e-02,2.741381786085602901e+00,2.204790658372706158e-01,4.191121717661559082e-02,8.381886722619989011e-07,1.741882402801088858e+02
1.670250000000208388e+02,9.622426608304213732e+04,5.037041503541522758e+01,-9.436565080692799867e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.252976831627820502e+02,9.916362409514650755e-02,2.741309240406845760e+00,2.204149635846688604e-01,4.190124952886827708e-02,8.379893312126447727e-07,1.741882395688195686e+02
1.670500000000208445e+02,9.622552241992764175e+04,5.013653585150974124e+01,-9.436561204760298693e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.252785730520228071e+02,9.924405081741412282e-02,2.741237010982678246e+00,2.203511732001883494e-01,4.189133039107611339e-02,8.377909559622635838e-07,1.741882397634561528e+02
1.670750000000208502e+02,9.622677290983498096e+04,4.990265676211368628e+01,-9.436557345744725822e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.252595447765219205e+02,9.932450366260896224e-02,2.741165083843855488e+00,2.202876921812476907e-01,4.188145972965017644e-02,8.375935459105391562e-07,1.741882408498061068e+02
1.671000000000208559e+02,9.622801755276694894e+04,4.966877776681409529e+01,-9.436553503631079920e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.252406003628303779e+02,9.940498803691721896e-02,2.741093466761751696e+00,2.202245215224487573e-01,4.187163751117658345e-02,8.373971004602660399e-07,1.741882428137184036e+02
1.671250000000208615e+02,9.622925634872447699e+04,4.943489886519788712e+01,-9.436549678421696896e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.252217396675796408e+02,9.948550267387860913e-02,2.741022159305884554e+00,2.201616609003355374e-01,4.186186370239782656e-02,8.372016190169753367e-07,1.741882456411038902e+02
