# time (s),altitude (m),absolute velocity (m/s),acceleration (m/s^2),thrust (N),mass (kg),freestream velocity (m/s),angle of attack (rads),Mach,dynamic pressure (Pa),air pressure (Pa),air density (kg/m^3),air temperature (K)
1.298500000000123862e+02,9.468550517682917416e+04,3.793065116346280092e+02,-9.474639280083753334e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.909469100062584630e+02,4.732137260829483161e-02,2.228732460414607264e+00,1.946301127392130736e-01,5.597525522410794901e-02,1.114661651836402482e-06,1.749376807912359482e+02
1.298750000000123919e+02,9.469498488873057067e+04,3.790704406085044980e+02,-9.474611190106204006e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.907836935208405293e+02,4.738665462991106803e-02,2.228169107644543789e+00,1.941853168431550147e-01,5.587557633064929585e-02,1.112728846554916253e-06,1.749294824250196427e+02
1.299000000000123975e+02,9.470445869886502624e+04,3.788343702766620709e+02,-9.474583118485538691e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.906205250857802866e+02,4.745206210508404188e-02,2.227605584718705511e+00,1.937416875951096795e-01,5.577613381684936450e-02,1.110800242351851608e-06,1.749213352888282600e+02
1.299250000000124032e+02,9.471392660724930465e+04,3.785983006386465490e+02,-9.474555065220995331e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.904574029332711689e+02,4.751759236573648709e-02,2.227041885263754573e+00,1.932992206088968157e-01,5.567692708316539923e-02,1.108875829650132275e-06,1.749132393697370560e+02
1.299500000000124089e+02,9.472338861390203238e+04,3.783622316940035262e+02,-9.474527030317345222e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.902943265221611000e+02,4.758323951415759784e-02,2.226478007533904790e+00,1.928579123173151944e-01,5.557795553171604452e-02,1.106955598897159113e-06,1.749051946546476017e+02
1.299750000000124146e+02,9.473284471883997321e+04,3.781261634422788234e+02,-9.474499013783471923e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.901312924273580620e+02,4.764899289686382738e-02,2.225913938906548761e+00,1.924177572865165831e-01,5.547921856617030190e-02,1.105039540562674960e-06,1.748972011302799103e+02
1.300000000000124203e+02,9.474229492207989097e+04,3.778900958830191712e+02,-9.474471015568932231e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.899683111784446510e+02,4.771489310585835114e-02,2.225349719396110704e+00,1.919787591911746860e-01,5.538071559178909392e-02,1.103127645139593663e-06,1.748892587831767003e+02
1.300250000000124260e+02,9.475173922363948077e+04,3.776540290157700497e+02,-9.474443035728700835e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.898053707086227178e+02,4.778089103280223210e-02,2.224785303786886548e+00,1.915409069843537482e-01,5.528244601545372755e-02,1.101219903144571189e-06,1.748813675997063513e+02
1.300500000000124317e+02,9.476117762353736907e+04,3.774179628400770525e+02,-9.474415074250481794e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.896424718480958518e+02,4.784699385272008637e-02,2.224220695510081836e+00,1.911041980485160829e-01,5.518440924557874161e-02,1.099316305116337398e-06,1.748735275660570494e+02
1.300750000000124373e+02,9.477061012178752571e+04,3.771818973554873082e+02,-9.474387131087388170e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.894796256399326921e+02,4.791324005546554465e-02,2.223655936523722509e+00,1.906686363803859197e-01,5.508660469217725036e-02,1.097416841616982470e-06,1.748657386682429262e+02
1.301000000000124430e+02,9.478003671841043979e+04,3.769458325615466379e+02,-9.474359206278512247e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.893168220278838589e+02,4.797959310110883058e-02,2.223090989197625600e+00,1.902342123054215073e-01,5.498903176683796884e-02,1.095521503231533814e-06,1.748580008921029503e+02
1.301250000000124487e+02,9.478945741342194378e+04,3.767097684578017152e+02,-9.474331299799754191e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.891540655180555177e+02,4.804607105497923220e-02,2.222525870834622275e+00,1.898009255939880902e-01,5.489168988270493738e-02,1.093630280567582315e-06,1.748503142233005008e+02
1.301500000000124544e+02,9.479887220683787018e+04,3.764737050437988728e+02,-9.474303411654005913e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.889913552982262672e+02,4.811266920388639762e-02,2.221960578677243614e+00,1.893687725800290711e-01,5.479457845448457154e-02,1.091743164255439034e-06,1.748426786473246182e+02
1.301750000000124601e+02,9.480828109867963940e+04,3.762376423190848982e+02,-9.474275541829461744e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.888286933877461706e+02,4.817939524432687110e-02,2.221395120651259436e+00,1.889377514299818428e-01,5.469769689845904032e-02,1.089860144948417483e-06,1.748350941494919937e+02
1.302000000000124658e+02,9.481768408896028996e+04,3.760015802832062377e+02,-9.474247690342185280e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.886660748166754047e+02,4.824623232167485343e-02,2.220829478316352468e+00,1.885078558322005049e-01,5.460104463244567358e-02,1.087981213322064940e-06,1.748275607149447524e+02
1.302250000000124714e+02,9.482708117769844830e+04,3.757655189357097356e+02,-9.474219857173768133e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.885035041605649440e+02,4.831319451717063646e-02,2.220263669244512350e+00,1.880790856102630693e-01,5.450462107581152682e-02,1.086106360074465691e-06,1.748200783286522721e+02
1.302500000000124771e+02,9.483647236491274089e+04,3.755294582761423499e+02,-9.474192042318993145e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.883409809413055882e+02,4.838028324824261706e-02,2.219697691943979034e+00,1.876514373506830424e-01,5.440842564948374788e-02,1.084235575926464430e-06,1.748126469754132302e+02
1.302750000000124828e+02,9.484585765061900020e+04,3.752933983040508679e+02,-9.474164245779615356e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.881785047032258262e+02,4.844749484841399251e-02,2.219131545008983242e+00,1.872249076631717080e-01,5.431245777592811491e-02,1.082368851621269429e-06,1.748052666398543806e+02
1.303000000000124885e+02,9.485523703483305871e+04,3.750573390189822476e+02,-9.474136467557238817e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.880160745238845266e+02,4.851482546695014969e-02,2.218565225273694264e+00,1.867994928743474115e-01,5.421671687913293125e-02,1.080506177924159249e-06,1.747979373064304980e+02
1.303250000000124942e+02,9.486461051757447422e+04,3.748212804204839586e+02,-9.474108707632387549e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.878536932552261760e+02,4.858228904833469808e-02,2.217998743814264984e+00,1.863751917171623251e-01,5.412120238465014527e-02,1.078647545623304575e-06,1.747906589594282707e+02
1.303500000000124999e+02,9.487397809886094183e+04,3.745852225081025608e+02,-9.474080966027228712e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.876913566110201828e+02,4.864986455963557499e-02,2.217432084775831758e+00,1.859519984021925920e-01,5.402591371951760008e-02,1.076792945528275747e-06,1.747834315829612990e+02
1.303750000000125056e+02,9.488333977870643139e+04,3.743491652813856945e+02,-9.474053242719007173e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.875290677742690377e+02,4.871756860576093029e-02,2.216865260486543310e+00,1.855299118856634510e-01,5.393085031233396665e-02,1.074942368471522095e-06,1.747762551609764898e+02
1.304000000000125112e+02,9.489269555713050067e+04,3.741131087398801469e+02,-9.474025537727868596e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.873668226422281577e+02,4.878538169611085912e-02,2.216298255785550619e+00,1.851089265266993300e-01,5.383601159321076829e-02,1.073095805307457789e-06,1.747691296772515273e+02
1.304250000000125169e+02,9.490204543414898217e+04,3.738770528831339561e+02,-9.473997851003439052e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.872046315311023363e+02,4.885334525378470794e-02,2.215731109919923281e+00,1.846890457829590548e-01,5.374139699375282686e-02,1.071253246912103748e-06,1.747620551153939630e+02
1.304500000000125226e+02,9.491138940978050232e+04,3.736409977106945348e+02,-9.473970182583423494e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.870424847122189931e+02,4.892142341078661860e-02,2.215163786503203447e+00,1.842702604852250181e-01,5.364700594711526577e-02,1.069414684184217162e-06,1.747550314588464460e+02
1.304750000000125283e+02,9.492072748404089361e+04,3.734049432221090683e+02,-9.473942532453907717e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.868803857101630683e+02,4.898962649599960389e-02,2.214596299158454240e+00,1.838525698264861508e-01,5.355283788793605698e-02,1.067580108043999341e-06,1.747480586908826865e+02
1.305000000000125340e+02,9.493005965694785118e+04,3.731688894169249693e+02,-9.473914900631539737e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.867183294299386489e+02,4.905793695988631270e-02,2.214028628984589187e+00,1.834359675980354043e-01,5.345889225235774672e-02,1.065749509433538081e-06,1.747411367946096163e+02
1.305250000000125397e+02,9.493938592851813883e+04,3.729328362946907305e+02,-9.473887287059358897e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.865563281897157140e+02,4.912640255734864597e-02,2.213460822791366134e+00,1.830204584949960411e-01,5.336516847803587926e-02,1.063922879316995279e-06,1.747342657529692076e+02
1.305500000000125453e+02,9.494870629876852036e+04,3.726967838549535372e+02,-9.473859691790829984e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.863943695773938316e+02,4.919497388371544405e-02,2.212892834068186154e+00,1.826060317570586122e-01,5.327166600410592617e-02,1.062100208679980978e-06,1.747274455487362275e+02
1.305750000000125510e+02,9.495802076771669090e+04,3.724607320972615980e+02,-9.473832114789390246e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.862324608861976003e+02,4.926368054811362113e-02,2.212324690666208848e+00,1.821926889394802351e-01,5.317838427121227701e-02,1.060281488530140359e-06,1.747206761645220183e+02
1.306000000000125567e+02,9.496732933537941426e+04,3.722246810211627235e+02,-9.473804556056389714e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.860706017413943982e+02,4.933251924773839753e-02,2.211756391501754404e+00,1.817804268189933958e-01,5.308532272148041437e-02,1.058466709896631121e-06,1.747139575827725082e+02
1.306250000000125624e+02,9.497663200177438557e+04,3.719886306262049516e+02,-9.473777015603625173e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.859087883195875293e+02,4.940147678699339379e-02,2.211187922477564793e+00,1.813692400417531714e-01,5.299248079852091758e-02,1.056655863830225129e-06,1.747072897857698308e+02
1.306500000000125681e+02,9.498592876691650599e+04,3.717525809119365476e+02,-9.473749493408019973e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.857470252013678191e+02,4.947057116128966703e-02,2.210619301213117449e+00,1.809591284774586251e-01,5.289985794740615505e-02,1.054848941402869433e-06,1.747006727556312171e+02
1.306750000000125738e+02,9.499521963082533330e+04,3.715165318779053223e+02,-9.473721989489050088e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.855853078159339020e+02,4.953978292410623346e-02,2.210050510792298084e+00,1.805500863383468768e-01,5.280745361471461674e-02,1.053045933708577352e-06,1.746941064743129743e+02
1.307000000000125794e+02,9.500450459351483732e+04,3.712804835236599388e+02,-9.473694503829767299e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.854236392035087420e+02,4.960912458099196037e-02,2.209481563024280337e+00,1.801421125493154751e-01,5.271526724848460410e-02,1.051246831862542053e-06,1.746875909236080133e+02
1.307250000000125851e+02,9.501378365500643849e+04,3.710444358487480940e+02,-9.473667036439611167e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.852620159314822104e+02,4.967858488051148796e-02,2.208912445290243998e+00,1.797352020556539920e-01,5.262329829820303756e-02,1.049451627000941520e-06,1.746811260851459622e+02
1.307500000000125908e+02,9.502305681531410664e+04,3.708083888527189629e+02,-9.473639587278757546e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.851004477727786934e+02,4.974819772923488176e-02,2.208343194813310539e+00,1.793293579217065947e-01,5.253154621484906750e-02,1.047660310281806762e-06,1.746747119403968043e+02
1.307750000000125965e+02,9.503232407445460558e+04,3.705723425351208675e+02,-9.473612156381385319e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.849389249509223418e+02,4.981792939217628141e-02,2.207773775033926800e+00,1.789245712129344801e-01,5.244001045084129703e-02,1.045872872884017023e-06,1.746683484706680929e+02
1.308000000000126022e+02,9.504158543244656175e+04,3.703362968955021870e+02,-9.473584743733361790e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.847774511494172884e+02,4.988779070805163945e-02,2.207204200194819776e+00,1.785208412698540414e-01,5.234869046007672999e-02,1.044089306008077569e-06,1.746620356571083903e+02
1.308250000000126079e+02,9.505084088930580765e+04,3.701002519334116982e+02,-9.473557349329746913e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.846160265762451900e+02,4.995778351193447264e-02,2.206634471422736166e+00,1.781181653029447753e-01,5.225758569786539964e-02,1.042309600874864384e-06,1.746557734807034876e+02
1.308500000000126136e+02,9.506009044504910707e+04,3.698642076483978371e+02,-9.473529973181106456e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.844546475233391902e+02,5.002789549957980392e-02,2.206064575064120348e+00,1.777165381512204323e-01,5.216669562100576668e-02,1.040533748727119609e-06,1.746495619222825724e+02
1.308750000000126192e+02,9.506933409969322383e+04,3.696281640400098354e+02,-9.473502615256760961e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.842933216652884312e+02,5.009815257442893494e-02,2.205494540431075290e+00,1.773159615874864148e-01,5.207601968773031137e-02,1.038761740828406723e-06,1.746434009625148462e+02
1.309000000000126249e+02,9.507857185325678438e+04,3.693921211077962994e+02,-9.473475275574855914e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.841320428887761409e+02,5.016853523552489841e-02,2.204924344793659952e+00,1.769164290048664823e-01,5.198555735769363334e-02,1.036993568462900272e-06,1.746372905819099515e+02
1.309250000000126306e+02,9.508780370575468987e+04,3.691560788513060629e+02,-9.473447954132810267e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.839708122672171839e+02,5.023904403708853023e-02,2.204353992549917596e+00,1.765179381757603083e-01,5.189530809199158906e-02,1.035229222935780371e-06,1.746312307608194772e+02
1.309500000000126363e+02,9.509702965720463544e+04,3.689200372700888124e+02,-9.473420650902420803e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.838096352109938607e+02,5.030970177959714906e-02,2.203783504470382848e+00,1.761204894977915492e-01,5.180527135317995052e-02,1.033468695573618315e-06,1.746252214794396593e+02
1.309750000000126420e+02,9.510624970762431622e+04,3.686839963636927564e+02,-9.473393365924158260e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.836485015871066935e+02,5.038046937029534017e-02,2.203212842653768266e+00,1.757240739868155266e-01,5.171544660521058129e-02,1.031711977723148175e-06,1.746192627178071177e+02
1.310000000000126477e+02,9.511546385702863336e+04,3.684479561316676950e+02,-9.473366099154652886e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.834874215216202629e+02,5.045138410035140270e-02,2.202642045674537030e+00,1.753286948900419084e-01,5.162583331346278642e-02,1.029959060751902489e-06,1.746133544558021242e+02
1.310250000000126533e+02,9.512467210543621331e+04,3.682119165735626893e+02,-9.473338850609541950e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.833263900982419727e+02,5.052242901263904323e-02,2.202071095325379257e+00,1.749343463974332158e-01,5.153643094475434533e-02,1.028209936048447108e-06,1.746074966731499956e+02
1.310500000000126590e+02,9.513387445286288857e+04,3.679758776889269143e+02,-9.473311620290152391e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.831654063821418958e+02,5.059360050411341320e-02,2.201499988429561849e+00,1.745410251084020536e-01,5.144723896731261820e-02,1.026464595021838243e-06,1.746016893494198996e+02
1.310750000000126647e+02,9.514307089932542294e+04,3.677398394773103405e+02,-9.473284408170671966e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.830044764277457716e+02,5.066492008065395791e-02,2.200928748196610218e+00,1.741487318132269868e-01,5.135825685077063246e-02,1.024723029101565295e-06,1.745959324640251680e+02
1.311000000000126704e+02,9.515226144484151155e+04,3.675038019382618586e+02,-9.473257214276044280e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.828435931378921850e+02,5.073636224966662084e-02,2.200357348188723972e+00,1.737574594396725791e-01,5.126948406617422987e-02,1.022985229737710728e-06,1.745902259962247172e+02
1.311250000000126761e+02,9.516144608942791820e+04,3.672677650713433763e+02,-9.473230038104739847e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.826827598707296829e+02,5.080793881663003830e-02,2.199785801439096300e+00,1.733672071794141178e-01,5.118092008596888259e-02,1.021251188400715443e-06,1.745845699251228780e+02
1.311500000000126818e+02,9.517062483310047537e+04,3.670317288761223722e+02,-9.473202879422988332e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.825219769867621835e+02,5.087965066092345334e-02,2.199214109665912797e+00,1.729779724336275859e-01,5.109256438402123152e-02,1.019520896581817966e-06,1.745789642296712429e+02
1.311750000000126875e+02,9.517979767587687820e+04,3.667956933521488168e+02,-9.473175738932150480e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.823612409681834379e+02,5.095148629161253689e-02,2.198642259946308020e+00,1.725897503136490652e-01,5.100441643557615534e-02,1.017794345792235999e-06,1.745734088886669895e+02
1.312000000000126931e+02,9.518896461777389050e+04,3.665596584989733060e+02,-9.473148616616910545e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.822005616614594601e+02,5.102348149274017058e-02,2.198070289813933709e+00,1.722025438599805724e-01,5.091647571727384025e-02,1.016071527563521966e-06,1.745679038807542440e+02
1.312250000000126988e+02,9.519812565880734473e+04,3.663236243161451284e+02,-9.473121512512136633e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.820399295653671743e+02,5.109560144700725504e-02,2.197498163758483614e+00,1.718163446525718674e-01,5.082874170714698353e-02,1.014352433447527011e-06,1.745624491844251622e+02
1.312500000000127045e+02,9.520728079899493605e+04,3.660875908032143116e+02,-9.473094426603340779e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.818793480194115091e+02,5.116785742852360958e-02,2.196925894749538255e+00,1.714311518907619403e-01,5.074121388463487953e-02,1.012637055016699153e-06,1.745570447780208951e+02
1.312750000000127102e+02,9.521643003835342824e+04,3.658515579597302008e+02,-9.473067358909418090e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.817188119184821744e+02,5.124022959477152889e-02,2.196353463875003076e+00,1.710469597975712019e-01,5.065389173052527866e-02,1.010925383862963937e-06,1.745516906397291450e+02
1.313000000000127159e+02,9.522557337689958513e+04,3.656155257852439036e+02,-9.473040309372573020e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.815583336736525553e+02,5.131276861928926736e-02,2.195780918358171352e+00,1.706637729107709223e-01,5.056677472700881609e-02,1.009217411598812019e-06,1.745463867475878885e+02
1.313250000000127216e+02,9.523471081464830786e+04,3.653794942793046516e+02,-9.473013278047345054e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.813979009260142448e+02,5.138542238199392959e-02,2.195208211901253481e+00,1.702815812090242298e-01,5.047986235762116913e-02,1.007513129856184895e-06,1.745411330794827336e+02
1.313500000000127272e+02,9.524384235161822289e+04,3.651434634414629272e+02,-9.472986264898327846e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.812375206558225500e+02,5.145822085108419514e-02,2.194635371225656773e+00,1.699003860390063680e-01,5.039315410731768502e-02,1.005812530287960177e-06,1.745359296131518931e+02
1.313750000000127329e+02,9.525296798782609403e+04,3.649074332712693263e+02,-9.472959269920652403e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.810771931923870852e+02,5.153116608351127753e-02,2.194062397942201592e+00,1.695201848479917783e-01,5.030664946239329915e-02,1.004115604566400671e-06,1.745307763261823482e+02
1.314000000000127386e+02,9.526208772328775376e+04,3.646714037682733647e+02,-9.472932293145953864e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.809169113329895708e+02,5.160422687174644890e-02,2.193489265222899665e+00,1.691409706977863026e-01,5.022034791049190955e-02,1.002422344383359149e-06,1.745256731960107288e+02
1.314250000000127443e+02,9.527120155802089721e+04,3.644353749320260363e+02,-9.472905334529984955e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.807566840117327729e+02,5.167744144730224143e-02,2.192916007171108905e+00,1.687627460734996143e-01,5.013424894063984311e-02,1.000732741450954285e-06,1.745206201999262419e+02
1.314500000000127500e+02,9.528030949204042554e+04,3.641993467620777096e+02,-9.472878394083322107e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.805965091808881198e+02,5.175079829770626305e-02,2.192342616425817070e+00,1.683855070535339726e-01,5.004835204321322201e-02,9.990467875009533712e-07,1.745156173150691359e+02
1.314750000000127557e+02,9.528941152536403388e+04,3.639633192579788101e+02,-9.472851471820705527e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.804363819279020618e+02,5.182428084243683591e-02,2.191769074808609830e+00,1.680092480800863264e-01,4.996265670994207153e-02,9.973644742848705825e-07,1.745106645184319802e+02
1.315000000000127613e+02,9.529850765800848603e+04,3.637272924192800474e+02,-9.472824567721577438e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.802763066819333062e+02,5.189790602882879411e-02,2.191195399416796974e+00,1.676339690177903741e-01,4.987716243391982635e-02,9.956857935741753419e-07,1.745057617868604609e+02
1.315250000000127670e+02,9.530759788999054581e+04,3.634912662455320742e+02,-9.472797681782660462e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.801162841102391212e+02,5.197167488863072005e-02,2.190621593143976309e+00,1.672596675523378706e-01,4.979186870954354499e-02,9.940107371591405684e-07,1.745009090970506804e+02
1.315500000000127727e+02,9.531668222132697701e+04,3.632552407362857707e+02,-9.472770813995179395e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.799563151986066032e+02,5.204559305464894620e-02,2.190047660087798054e+00,1.668863415569199482e-01,4.970677503259645497e-02,9.923392968504797803e-07,1.744961064255547569e+02
1.315750000000127784e+02,9.532576065203268081e+04,3.630192158910919602e+02,-9.472743964378697257e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.797963951810203298e+02,5.211964014558375519e-02,2.189473582626721093e+00,1.665139856050059375e-01,4.962188090017486536e-02,9.906714644779365734e-07,1.744913537487770157e+02
1.316000000000127841e+02,9.533483318212628365e+04,3.627831917095007839e+02,-9.472717132937866324e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.796365217895703381e+02,5.219380911627930636e-02,2.188899352573058010e+00,1.661425957288745481e-01,4.953718581072080046e-02,9.890072318909431889e-07,1.744866510429767175e+02
1.316250000000127898e+02,9.534389981162268668e+04,3.625471681910642019e+02,-9.472690319619585964e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.794767075226039879e+02,5.226814783238644541e-02,2.188325017502628533e+00,1.657721764294039779e-01,4.945268926400914894e-02,9.873465909583909678e-07,1.744819982842675756e+02
1.316500000000127955e+02,9.535296054054144770e+04,3.623111453353325828e+02,-9.472663524468494245e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.793169411760712819e+02,5.234261202526235141e-02,2.187750535484367376e+00,1.654027186235962898e-01,4.936839076113861552e-02,9.856895335684689910e-07,1.744773954486183811e+02
1.316750000000128011e+02,9.536201536889560521e+04,3.620751231418572047e+02,-9.472636747460825291e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.791572274348503697e+02,5.241722153740885348e-02,2.187175924590210929e+00,1.650342223421543408e-01,4.928428980450826752e-02,9.840360516282270101e-07,1.744728425118519510e+02
1.317000000000128068e+02,9.537106429670378566e+04,3.618391016101893456e+02,-9.472609988598453157e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.789975658379587458e+02,5.249197265324426903e-02,2.186601183460644027e+00,1.646666846734297918e-01,4.920038589788024858e-02,9.823861370648279978e-07,1.744683394496493065e+02
1.317250000000128125e+02,9.538010732398182154e+04,3.616030807398800562e+02,-9.472583247883559210e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.788379552179295615e+02,5.256686097994086454e-02,2.186026308068908630e+00,1.643001023164015473e-01,4.911667854630869662e-02,9.807397818241691778e-07,1.744638862375464612e+02
1.317500000000128182e+02,9.538914445074647665e+04,3.613670605304808419e+02,-9.472556525297921581e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.786783989291808439e+02,5.264190123197174526e-02,2.185451311466537039e+00,1.639344745440679540e-01,4.903316725615530780e-02,9.790969778712098269e-07,1.744594828509358138e+02
1.317750000000128239e+02,9.539817567701265216e+04,3.611310409815428670e+02,-9.472529820859367788e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.785188923636831078e+02,5.271707438027947029e-02,2.184876176635121237e+00,1.635697961204762019e-01,4.894985153511128423e-02,9.774577171904240139e-07,1.744551292650677397e+02
1.318000000000128296e+02,9.540720100279990584e+04,3.608950220926176371e+02,-9.472503134549167925e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.783594397967616487e+02,5.279239612813640958e-02,2.184300920106470922e+00,1.632060668477281207e-01,4.886673089216062027e-02,9.758219917850950212e-07,1.744508254550497952e+02
1.318250000000128352e+02,9.541622042812313884e+04,3.606590038632569986e+02,-9.472476466359399438e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.782000418221715563e+02,5.286787132960191898e-02,2.183725544509543592e+00,1.628432844483838071e-01,4.878380483758188585e-02,9.741897936773759078e-07,1.744465713958467177e+02
1.318500000000128409e+02,9.542523395299911499e+04,3.604229862930119452e+02,-9.472449816321876881e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.780406909620134002e+02,5.294346784951762391e-02,2.183150021989516798e+00,1.624814421067299064e-01,4.870107288296229159e-02,9.725611149085819472e-07,1.744423670622822158e+02
1.318750000000128466e+02,9.543424157744366676e+04,3.601869693814342668e+02,-9.472423184405307950e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.778813934201774600e+02,5.301921277314424613e-02,2.182574376365193025e+00,1.621205407277197252e-01,4.861853454119191564e-02,9.709359475390995714e-07,1.744382124290391687e+02
1.319000000000128523e+02,9.544324330147355795e+04,3.599509531280756960e+02,-9.472396570608307087e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.777221499903282620e+02,5.309510579256618984e-02,2.181998611023761026e+00,1.617605781631996364e-01,4.853618932644416378e-02,9.693142836480215117e-07,1.744341074706589723e+02
1.319250000000128580e+02,9.545223912510555238e+04,3.597149375324881930e+02,-9.472369974922729696e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.775629614308456894e+02,5.317115207063257548e-02,2.181422729220055423e+00,1.614015522543033876e-01,4.845403675417691430e-02,9.676961153331887267e-07,1.744300521615424771e+02
1.319500000000128637e+02,9.546122904835548252e+04,3.594789225942237749e+02,-9.472343397352853245e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.774038259700079152e+02,5.324734519210367473e-02,2.180846724654062374e+00,1.610434594299653133e-01,4.837207634114543131e-02,9.660814347114669582e-07,1.744260464759511251e+02
1.319750000000128694e+02,9.547021307124011219e+04,3.592429083128337197e+02,-9.472316837919537491e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.772447384873908049e+02,5.332366315835165849e-02,2.180270578378147750e+00,1.606862942732481259e-01,4.829030760538519790e-02,9.644702339184250710e-07,1.744220903880064668e+02
1.320000000000128750e+02,9.547919119377713650e+04,3.590068946878702150e+02,-9.472290296589422454e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.770857059620489053e+02,5.340013542773482808e-02,2.179694317145528970e+00,1.603300581163532856e-01,4.820873006618595774e-02,9.628625051078484321e-07,1.744181838716896493e+02
1.320250000000128807e+02,9.548816341598052531e+04,3.587708817188856187e+02,-9.472263773363785333e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.769267282506816628e+02,5.347675896699411596e-02,2.179117940809416343e+00,1.599747483238991297e-01,4.812734324413964898e-02,9.612582404526983876e-07,1.744143269008444861e+02
